pid,group,matrix_name,condition,response
301,AI,FAVvsMJP,together,3
302,AI,MDvsMIP/MJP,together,10
302,AI,MDvsMIP/MJP,together,1
302,AI,FAVvsP,together,0
302,AI,FAVvsMJP,opposed,12
302,AI,FAVvsMJP,together,4
302,AI,FAVvsP,together,1
302,AI,MDvsMIP/MJP,opposed,5
302,AI,FAVvsMJP,opposed,11
302,AI,FAVvsMJP,together,0
302,AI,MDvsMIP/MJP,opposed,11
302,AI,FAVvsP,opposed,12
302,AI,FAVvsP,opposed,12
303,AI,FAVvsMJP,opposed,10
303,AI,FAVvsP,opposed,11
303,AI,FAVvsP,opposed,1
303,AI,FAVvsMJP,together,6
303,AI,FAVvsP,together,0
303,AI,FAVvsMJP,opposed,7
303,AI,FAVvsMJP,together,6
303,AI,MDvsMIP/MJP,together,2
303,AI,MDvsMIP/MJP,opposed,9
303,AI,FAVvsP,together,0
303,AI,MDvsMIP/MJP,opposed,1
303,AI,MDvsMIP/MJP,together,0
304,AI,FAVvsP,together,0
304,AI,MDvsMIP/MJP,opposed,12
304,AI,FAVvsP,opposed,8
304,AI,FAVvsMJP,opposed,8
304,AI,MDvsMIP/MJP,together,0
304,AI,MDvsMIP/MJP,opposed,11
304,AI,FAVvsP,together,0
304,AI,FAVvsMJP,together,1
304,AI,MDvsMIP/MJP,together,0
304,AI,FAVvsMJP,together,2
304,AI,FAVvsP,opposed,11
304,AI,FAVvsMJP,opposed,12
305,AI,FAVvsMJP,together,4
305,AI,FAVvsMJP,opposed,8
305,AI,FAVvsMJP,together,5
305,AI,FAVvsP,opposed,5
305,AI,MDvsMIP/MJP,together,3
305,AI,MDvsMIP/MJP,together,11
305,AI,MDvsMIP/MJP,opposed,1
305,AI,FAVvsP,together,0
305,AI,FAVvsP,opposed,5
305,AI,FAVvsP,together,3
305,AI,FAVvsMJP,opposed,11
305,AI,MDvsMIP/MJP,opposed,9
306,AI,MDvsMIP/MJP,together,1
306,AI,FAVvsP,together,1
306,AI,MDvsMIP/MJP,opposed,1
306,AI,FAVvsP,opposed,9
306,AI,FAVvsMJP,opposed,10
306,AI,MDvsMIP/MJP,opposed,0
306,AI,FAVvsMJP,together,3
306,AI,MDvsMIP/MJP,together,0
306,AI,FAVvsP,opposed,12
306,AI,FAVvsP,together,2
306,AI,FAVvsMJP,together,1
306,AI,FAVvsMJP,opposed,11
307,AI,MDvsMIP/MJP,together,0
307,AI,FAVvsMJP,opposed,12
307,AI,FAVvsP,together,0
307,AI,FAVvsP,together,0
307,AI,FAVvsMJP,together,0
307,AI,FAVvsP,opposed,12
307,AI,MDvsMIP/MJP,opposed,12
307,AI,MDvsMIP/MJP,together,0
307,AI,MDvsMIP/MJP,opposed,12
307,AI,FAVvsP,opposed,12
307,AI,FAVvsMJP,together,0
307,AI,FAVvsMJP,opposed,12
308,AI,MDvsMIP/MJP,together,0
308,AI,MDvsMIP/MJP,together,8
308,AI,FAVvsP,opposed,4
308,AI,FAVvsMJP,opposed,9
308,AI,FAVvsP,together,0
308,AI,MDvsMIP/MJP,opposed,2
308,AI,FAVvsMJP,together,10
308,AI,FAVvsMJP,together,2
308,AI,FAVvsMJP,opposed,2
308,AI,FAVvsP,together,11
308,AI,FAVvsP,opposed,1
308,AI,MDvsMIP/MJP,opposed,9
309,AI,FAVvsP,together,2
309,AI,MDvsMIP/MJP,together,5
309,AI,FAVvsMJP,opposed,9
309,AI,FAVvsP,opposed,6
309,AI,MDvsMIP/MJP,opposed,8
309,AI,MDvsMIP/MJP,opposed,8
309,AI,FAVvsP,opposed,6
309,AI,FAVvsMJP,together,3
309,AI,FAVvsMJP,opposed,7
309,AI,FAVvsP,together,0
309,AI,MDvsMIP/MJP,together,4
309,AI,FAVvsMJP,together,6
310,AI,MDvsMIP/MJP,opposed,6
310,AI,FAVvsMJP,together,6
310,AI,MDvsMIP/MJP,together,12
310,AI,FAVvsP,together,0
310,AI,FAVvsMJP,opposed,6
310,AI,FAVvsP,opposed,0
310,AI,MDvsMIP/MJP,opposed,12
310,AI,FAVvsMJP,opposed,6
310,AI,FAVvsMJP,together,6
310,AI,MDvsMIP/MJP,together,12
310,AI,FAVvsP,together,0
310,AI,FAVvsP,opposed,0
311,AI,FAVvsP,opposed,12
311,AI,MDvsMIP/MJP,together,0
311,AI,FAVvsMJP,opposed,10
311,AI,MDvsMIP/MJP,together,0
311,AI,FAVvsP,together,0
311,AI,MDvsMIP/MJP,opposed,12
311,AI,FAVvsMJP,together,5
311,AI,FAVvsP,opposed,10
311,AI,MDvsMIP/MJP,opposed,10
311,AI,FAVvsMJP,opposed,10
311,AI,FAVvsP,together,0
311,AI,FAVvsMJP,together,2
312,AI,FAVvsMJP,together,3
312,AI,FAVvsP,opposed,2
312,AI,MDvsMIP/MJP,together,6
312,AI,FAVvsMJP,opposed,11
312,AI,FAVvsMJP,opposed,9
312,AI,MDvsMIP/MJP,together,4
312,AI,FAVvsMJP,together,1
312,AI,FAVvsP,together,0
312,AI,MDvsMIP/MJP,opposed,6
312,AI,FAVvsP,together,1
312,AI,MDvsMIP/MJP,opposed,7
312,AI,FAVvsP,opposed,5
313,AI,FAVvsP,opposed,0
313,AI,FAVvsP,opposed,0
313,AI,FAVvsMJP,together,12
313,AI,FAVvsMJP,opposed,0
313,AI,MDvsMIP/MJP,opposed,12
313,AI,MDvsMIP/MJP,together,12
313,AI,FAVvsMJP,opposed,0
313,AI,MDvsMIP/MJP,together,0
313,AI,MDvsMIP/MJP,opposed,12
313,AI,FAVvsMJP,together,0
313,AI,FAVvsP,together,12
313,AI,FAVvsP,together,0
314,AI,MDvsMIP/MJP,together,6
314,AI,MDvsMIP/MJP,opposed,9
314,AI,FAVvsP,together,2
314,AI,FAVvsP,opposed,1
314,AI,FAVvsMJP,together,8
314,AI,MDvsMIP/MJP,opposed,4
314,AI,FAVvsMJP,together,2
314,AI,FAVvsP,together,12
314,AI,FAVvsMJP,opposed,9
314,AI,MDvsMIP/MJP,together,5
314,AI,FAVvsMJP,opposed,2
314,AI,FAVvsP,opposed,8
315,AI,MDvsMIP/MJP,together,0
315,AI,FAVvsP,together,0
315,AI,FAVvsMJP,opposed,12
315,AI,FAVvsP,opposed,12
315,AI,FAVvsP,together,0
315,AI,FAVvsMJP,together,6
315,AI,MDvsMIP/MJP,together,6
315,AI,MDvsMIP/MJP,opposed,6
315,AI,FAVvsMJP,opposed,6
315,AI,FAVvsP,opposed,0
315,AI,FAVvsMJP,together,6
315,AI,MDvsMIP/MJP,opposed,6
316,AI,MDvsMIP/MJP,opposed,0
316,AI,FAVvsP,opposed,12
316,AI,FAVvsP,together,12
316,AI,FAVvsMJP,opposed,0
316,AI,FAVvsMJP,opposed,0
316,AI,FAVvsMJP,together,0
316,AI,FAVvsP,together,12
316,AI,MDvsMIP/MJP,together,0
316,AI,FAVvsP,opposed,4
316,AI,MDvsMIP/MJP,opposed,8
316,AI,MDvsMIP/MJP,together,0
316,AI,FAVvsMJP,together,6
317,AI,FAVvsP,opposed,0
317,AI,FAVvsMJP,together,11
317,AI,FAVvsMJP,opposed,1
317,AI,MDvsMIP/MJP,opposed,12
317,AI,MDvsMIP/MJP,together,12
317,AI,MDvsMIP/MJP,together,12
317,AI,FAVvsP,together,0
317,AI,FAVvsMJP,opposed,6
317,AI,MDvsMIP/MJP,opposed,12
317,AI,FAVvsP,together,10
317,AI,FAVvsP,opposed,0
317,AI,FAVvsMJP,together,12
318,AI,FAVvsP,together,5
318,AI,MDvsMIP/MJP,opposed,8
318,AI,FAVvsMJP,together,0
318,AI,FAVvsP,together,1
318,AI,MDvsMIP/MJP,together,0
318,AI,FAVvsMJP,together,0
318,AI,FAVvsP,opposed,12
318,AI,FAVvsP,opposed,12
318,AI,FAVvsMJP,opposed,12
318,AI,FAVvsMJP,opposed,12
318,AI,MDvsMIP/MJP,opposed,9
318,AI,MDvsMIP/MJP,together,0
319,AI,FAVvsMJP,together,12
319,AI,MDvsMIP/MJP,together,0
319,AI,FAVvsMJP,opposed,12
319,AI,MDvsMIP/MJP,opposed,0
319,AI,FAVvsP,opposed,0
319,AI,FAVvsMJP,opposed,12
319,AI,FAVvsP,opposed,0
319,AI,FAVvsP,together,1
319,AI,MDvsMIP/MJP,opposed,0
319,AI,FAVvsMJP,together,0
319,AI,MDvsMIP/MJP,together,0
319,AI,FAVvsP,together,0
320,AI,FAVvsP,together,7
320,AI,MDvsMIP/MJP,together,8
320,AI,FAVvsMJP,together,5
320,AI,FAVvsP,opposed,3
320,AI,MDvsMIP/MJP,together,5
320,AI,MDvsMIP/MJP,opposed,3
320,AI,FAVvsMJP,opposed,5
320,AI,FAVvsP,together,9
320,AI,FAVvsMJP,opposed,9
320,AI,MDvsMIP/MJP,opposed,3
320,AI,FAVvsP,opposed,10
320,AI,FAVvsMJP,together,4
321,AI,FAVvsMJP,opposed,6
321,AI,FAVvsP,together,0
321,AI,MDvsMIP/MJP,together,6
321,AI,FAVvsP,together,0
321,AI,MDvsMIP/MJP,opposed,6
321,AI,FAVvsP,opposed,0
321,AI,FAVvsMJP,opposed,6
321,AI,MDvsMIP/MJP,together,6
321,AI,FAVvsP,opposed,0
321,AI,FAVvsMJP,together,6
321,AI,MDvsMIP/MJP,opposed,6
321,AI,FAVvsMJP,together,6
322,AI,FAVvsP,together,1
322,AI,FAVvsMJP,together,0
322,AI,MDvsMIP/MJP,opposed,0
322,AI,FAVvsP,together,0
322,AI,FAVvsMJP,opposed,7
322,AI,MDvsMIP/MJP,together,3
322,AI,FAVvsMJP,opposed,6
322,AI,FAVvsP,opposed,6
322,AI,FAVvsP,opposed,2
322,AI,FAVvsMJP,together,2
322,AI,MDvsMIP/MJP,together,1
322,AI,MDvsMIP/MJP,opposed,6
323,AI,MDvsMIP/MJP,together,0
323,AI,FAVvsP,opposed,0
323,AI,FAVvsP,together,11
323,AI,MDvsMIP/MJP,opposed,5
323,AI,FAVvsP,together,8
323,AI,MDvsMIP/MJP,opposed,4
323,AI,FAVvsMJP,together,1
323,AI,FAVvsP,opposed,0
323,AI,MDvsMIP/MJP,together,10
323,AI,FAVvsMJP,opposed,2
323,AI,FAVvsMJP,opposed,0
323,AI,FAVvsMJP,together,7
324,AI,MDvsMIP/MJP,together,5
324,AI,FAVvsMJP,together,4
324,AI,FAVvsP,together,2
324,AI,FAVvsMJP,opposed,12
324,AI,MDvsMIP/MJP,opposed,7
324,AI,FAVvsP,opposed,10
324,AI,FAVvsMJP,opposed,11
324,AI,MDvsMIP/MJP,opposed,6
324,AI,FAVvsP,together,11
324,AI,MDvsMIP/MJP,together,11
324,AI,FAVvsP,opposed,11
324,AI,FAVvsMJP,together,10
325,AI,FAVvsP,opposed,0
325,AI,FAVvsP,together,0
325,AI,MDvsMIP/MJP,opposed,0
325,AI,FAVvsP,together,0
325,AI,MDvsMIP/MJP,opposed,1
325,AI,FAVvsMJP,opposed,6
325,AI,FAVvsMJP,together,6
325,AI,MDvsMIP/MJP,together,0
325,AI,FAVvsP,opposed,0
325,AI,MDvsMIP/MJP,together,1
325,AI,FAVvsMJP,opposed,6
325,AI,FAVvsMJP,together,6
326,AI,MDvsMIP/MJP,together,5
326,AI,MDvsMIP/MJP,together,10
326,AI,FAVvsMJP,together,11
326,AI,MDvsMIP/MJP,opposed,11
326,AI,FAVvsMJP,together,7
326,AI,FAVvsP,opposed,9
326,AI,MDvsMIP/MJP,opposed,9
326,AI,FAVvsP,together,10
326,AI,FAVvsP,together,10
326,AI,FAVvsMJP,opposed,9
326,AI,FAVvsMJP,opposed,4
326,AI,FAVvsP,opposed,7
327,AI,FAVvsP,opposed,0
327,AI,FAVvsP,together,0
327,AI,MDvsMIP/MJP,together,12
327,AI,MDvsMIP/MJP,opposed,12
327,AI,FAVvsMJP,opposed,6
327,AI,MDvsMIP/MJP,opposed,12
327,AI,FAVvsMJP,opposed,6
327,AI,MDvsMIP/MJP,together,6
327,AI,FAVvsP,opposed,0
327,AI,FAVvsMJP,together,6
327,AI,FAVvsMJP,together,6
327,AI,FAVvsP,together,0
328,AI,MDvsMIP/MJP,opposed,9
328,AI,FAVvsMJP,together,2
328,AI,MDvsMIP/MJP,together,2
328,AI,FAVvsP,together,1
328,AI,FAVvsP,opposed,2
328,AI,FAVvsP,together,6
328,AI,FAVvsMJP,opposed,1
328,AI,FAVvsMJP,together,6
328,AI,FAVvsP,opposed,5
328,AI,MDvsMIP/MJP,opposed,4
328,AI,FAVvsMJP,opposed,6
328,AI,MDvsMIP/MJP,together,10
329,AI,MDvsMIP/MJP,together,0
329,AI,FAVvsMJP,opposed,5
329,AI,MDvsMIP/MJP,together,0
329,AI,FAVvsP,opposed,11
329,AI,FAVvsMJP,opposed,3
329,AI,FAVvsP,opposed,11
329,AI,FAVvsMJP,together,7
329,AI,MDvsMIP/MJP,opposed,8
329,AI,FAVvsP,together,2
329,AI,FAVvsMJP,together,2
329,AI,MDvsMIP/MJP,opposed,8
329,AI,FAVvsP,together,0
330,AI,MDvsMIP/MJP,opposed,9
330,AI,FAVvsP,opposed,10
330,AI,MDvsMIP/MJP,together,7
330,AI,FAVvsMJP,opposed,12
330,AI,MDvsMIP/MJP,opposed,6
330,AI,FAVvsMJP,opposed,7
330,AI,MDvsMIP/MJP,together,3
330,AI,FAVvsP,together,3
330,AI,FAVvsMJP,together,12
330,AI,FAVvsP,together,6
330,AI,FAVvsMJP,together,2
330,AI,FAVvsP,opposed,6
331,AI,FAVvsP,together,0
331,AI,MDvsMIP/MJP,opposed,0
331,AI,FAVvsP,opposed,10
331,AI,FAVvsP,together,0
331,AI,FAVvsMJP,together,0
331,AI,FAVvsP,opposed,12
331,AI,MDvsMIP/MJP,together,0
331,AI,MDvsMIP/MJP,together,0
331,AI,FAVvsMJP,together,0
331,AI,FAVvsMJP,opposed,9
331,AI,MDvsMIP/MJP,opposed,0
331,AI,FAVvsMJP,opposed,12
332,AI,MDvsMIP/MJP,opposed,1
332,AI,FAVvsMJP,together,0
332,AI,FAVvsP,together,8
332,AI,FAVvsP,opposed,12
332,AI,FAVvsMJP,opposed,4
332,AI,FAVvsP,opposed,12
332,AI,MDvsMIP/MJP,together,11
332,AI,FAVvsMJP,together,7
332,AI,MDvsMIP/MJP,opposed,0
332,AI,MDvsMIP/MJP,together,7
332,AI,FAVvsMJP,opposed,10
332,AI,FAVvsP,together,7
333,AI,FAVvsP,opposed,3
333,AI,MDvsMIP/MJP,opposed,4
333,AI,FAVvsMJP,together,7
333,AI,FAVvsMJP,opposed,5
333,AI,MDvsMIP/MJP,together,5
333,AI,FAVvsMJP,opposed,7
333,AI,FAVvsMJP,together,7
333,AI,FAVvsP,together,1
333,AI,MDvsMIP/MJP,together,9
333,AI,MDvsMIP/MJP,opposed,9
333,AI,FAVvsP,together,4
333,AI,FAVvsP,opposed,4
334,AI,MDvsMIP/MJP,together,2
334,AI,MDvsMIP/MJP,together,8
334,AI,FAVvsP,opposed,6
334,AI,FAVvsMJP,opposed,12
334,AI,FAVvsMJP,opposed,11
334,AI,FAVvsP,together,0
334,AI,FAVvsMJP,together,0
334,AI,MDvsMIP/MJP,opposed,12
334,AI,FAVvsP,together,0
334,AI,FAVvsMJP,together,0
334,AI,FAVvsP,opposed,1
334,AI,MDvsMIP/MJP,opposed,7
335,AI,FAVvsP,opposed,0
335,AI,FAVvsMJP,opposed,6
335,AI,FAVvsP,together,12
335,AI,MDvsMIP/MJP,together,11
335,AI,MDvsMIP/MJP,together,4
335,AI,FAVvsMJP,together,6
335,AI,MDvsMIP/MJP,opposed,6
335,AI,MDvsMIP/MJP,opposed,8
335,AI,FAVvsMJP,together,1
335,AI,FAVvsP,opposed,0
335,AI,FAVvsMJP,opposed,8
335,AI,FAVvsP,together,2
336,AI,FAVvsP,opposed,5
336,AI,FAVvsMJP,opposed,7
336,AI,MDvsMIP/MJP,together,5
336,AI,FAVvsMJP,together,3
336,AI,MDvsMIP/MJP,opposed,8
336,AI,FAVvsP,together,6
336,AI,FAVvsP,opposed,4
336,AI,MDvsMIP/MJP,together,5
336,AI,FAVvsP,together,2
336,AI,FAVvsMJP,together,7
336,AI,MDvsMIP/MJP,opposed,5
336,AI,FAVvsMJP,opposed,7
337,AI,MDvsMIP/MJP,together,1
337,AI,FAVvsP,opposed,12
337,AI,MDvsMIP/MJP,opposed,0
337,AI,FAVvsMJP,together,2
337,AI,MDvsMIP/MJP,together,0
337,AI,FAVvsMJP,opposed,7
337,AI,FAVvsMJP,opposed,10
337,AI,FAVvsMJP,together,0
337,AI,FAVvsP,together,3
337,AI,MDvsMIP/MJP,opposed,0
337,AI,FAVvsP,together,0
337,AI,FAVvsP,opposed,8
338,AI,FAVvsMJP,opposed,6
338,AI,FAVvsP,opposed,1
338,AI,MDvsMIP/MJP,together,6
338,AI,MDvsMIP/MJP,opposed,6
338,AI,FAVvsP,opposed,0
338,AI,MDvsMIP/MJP,opposed,6
338,AI,FAVvsP,together,0
338,AI,FAVvsMJP,together,0
338,AI,MDvsMIP/MJP,together,0
338,AI,FAVvsMJP,together,0
338,AI,FAVvsP,together,0
338,AI,FAVvsMJP,opposed,6
339,AI,MDvsMIP/MJP,together,12
339,AI,MDvsMIP/MJP,together,12
339,AI,FAVvsMJP,opposed,2
339,AI,MDvsMIP/MJP,opposed,5
339,AI,FAVvsMJP,opposed,2
339,AI,FAVvsP,opposed,0
339,AI,FAVvsMJP,together,0
339,AI,FAVvsP,together,0
339,AI,FAVvsMJP,together,0
339,AI,FAVvsP,together,0
339,AI,FAVvsP,opposed,0
339,AI,MDvsMIP/MJP,opposed,6
340,AI,FAVvsP,opposed,1
340,AI,FAVvsMJP,together,7
340,AI,MDvsMIP/MJP,opposed,10
340,AI,MDvsMIP/MJP,together,12
340,AI,FAVvsMJP,together,8
340,AI,MDvsMIP/MJP,opposed,7
340,AI,FAVvsP,opposed,5
340,AI,FAVvsP,together,4
340,AI,FAVvsMJP,opposed,10
340,AI,FAVvsMJP,opposed,7
340,AI,MDvsMIP/MJP,together,8
340,AI,FAVvsP,together,0
341,AI,MDvsMIP/MJP,opposed,1
341,AI,FAVvsMJP,together,3
341,AI,FAVvsP,opposed,1
341,AI,FAVvsMJP,together,0
341,AI,MDvsMIP/MJP,opposed,10
341,AI,FAVvsMJP,opposed,1
341,AI,FAVvsP,together,12
341,AI,FAVvsP,together,5
341,AI,FAVvsMJP,opposed,0
341,AI,FAVvsP,opposed,12
341,AI,MDvsMIP/MJP,together,7
341,AI,MDvsMIP/MJP,together,5
342,AI,FAVvsMJP,together,0
342,AI,FAVvsP,opposed,1
342,AI,MDvsMIP/MJP,opposed,6
342,AI,FAVvsMJP,together,6
342,AI,FAVvsMJP,opposed,6
342,AI,FAVvsP,together,0
342,AI,FAVvsP,together,0
342,AI,FAVvsP,opposed,0
342,AI,FAVvsMJP,opposed,6
342,AI,MDvsMIP/MJP,together,6
342,AI,MDvsMIP/MJP,together,6
342,AI,MDvsMIP/MJP,opposed,6
343,AI,MDvsMIP/MJP,opposed,9
343,AI,MDvsMIP/MJP,together,3
343,AI,FAVvsMJP,opposed,8
343,AI,MDvsMIP/MJP,opposed,11
343,AI,FAVvsP,together,5
343,AI,FAVvsMJP,together,0
343,AI,FAVvsP,together,0
343,AI,FAVvsP,opposed,5
343,AI,FAVvsP,opposed,3
343,AI,FAVvsMJP,together,4
343,AI,FAVvsMJP,opposed,8
343,AI,MDvsMIP/MJP,together,1
344,AI,FAVvsP,opposed,5
344,AI,MDvsMIP/MJP,opposed,8
344,AI,FAVvsP,together,0
344,AI,FAVvsMJP,together,1
344,AI,FAVvsMJP,together,0
344,AI,MDvsMIP/MJP,together,0
344,AI,FAVvsP,opposed,9
344,AI,MDvsMIP/MJP,together,0
344,AI,FAVvsMJP,opposed,6
344,AI,MDvsMIP/MJP,opposed,0
344,AI,FAVvsP,together,0
344,AI,FAVvsMJP,opposed,12
345,AI,FAVvsP,together,12
345,AI,MDvsMIP/MJP,together,12
345,AI,MDvsMIP/MJP,together,12
345,AI,FAVvsMJP,together,12
345,AI,MDvsMIP/MJP,opposed,12
345,AI,FAVvsMJP,together,12
345,AI,FAVvsMJP,opposed,0
345,AI,FAVvsP,opposed,0
345,AI,FAVvsP,together,10
345,AI,FAVvsP,opposed,0
345,AI,FAVvsMJP,opposed,0
345,AI,MDvsMIP/MJP,opposed,12
346,AI,FAVvsP,opposed,0
346,AI,FAVvsMJP,opposed,6
346,AI,MDvsMIP/MJP,opposed,6
346,AI,MDvsMIP/MJP,together,1
346,AI,FAVvsP,opposed,0
346,AI,MDvsMIP/MJP,together,3
346,AI,FAVvsMJP,opposed,6
346,AI,FAVvsMJP,together,6
346,AI,FAVvsP,together,0
346,AI,MDvsMIP/MJP,opposed,6
346,AI,FAVvsMJP,together,6
346,AI,FAVvsP,together,0
347,AI,MDvsMIP/MJP,together,1
347,AI,MDvsMIP/MJP,together,0
347,AI,FAVvsP,opposed,6
347,AI,FAVvsP,together,0
347,AI,MDvsMIP/MJP,opposed,9
347,AI,MDvsMIP/MJP,opposed,8
347,AI,FAVvsP,opposed,5
347,AI,FAVvsMJP,opposed,9
347,AI,FAVvsMJP,together,4
347,AI,FAVvsMJP,opposed,6
347,AI,FAVvsMJP,together,5
347,AI,FAVvsP,together,0
348,AI,FAVvsMJP,together,0
348,AI,FAVvsP,opposed,12
348,AI,FAVvsP,opposed,12
348,AI,FAVvsMJP,opposed,12
348,AI,FAVvsMJP,together,0
348,AI,MDvsMIP/MJP,opposed,0
348,AI,MDvsMIP/MJP,opposed,0
348,AI,FAVvsP,together,0
348,AI,MDvsMIP/MJP,together,0
348,AI,FAVvsMJP,opposed,12
348,AI,MDvsMIP/MJP,together,0
348,AI,FAVvsP,together,0
349,AI,MDvsMIP/MJP,opposed,5
349,AI,MDvsMIP/MJP,together,7
349,AI,FAVvsMJP,opposed,6
349,AI,FAVvsP,together,0
349,AI,MDvsMIP/MJP,together,4
349,AI,FAVvsMJP,together,6
349,AI,FAVvsMJP,opposed,6
349,AI,FAVvsMJP,together,0
349,AI,FAVvsP,opposed,12
349,AI,FAVvsP,opposed,0
349,AI,FAVvsP,together,0
349,AI,MDvsMIP/MJP,opposed,6
350,AI,MDvsMIP/MJP,together,5
350,AI,FAVvsP,opposed,6
350,AI,FAVvsMJP,together,8
350,AI,FAVvsMJP,opposed,0
350,AI,FAVvsP,together,0
350,AI,FAVvsMJP,together,0
350,AI,MDvsMIP/MJP,together,0
350,AI,FAVvsP,together,0
350,AI,FAVvsP,opposed,0
350,AI,MDvsMIP/MJP,opposed,0
350,AI,FAVvsMJP,opposed,6
350,AI,MDvsMIP/MJP,opposed,0
351,AI,FAVvsP,opposed,3
351,AI,FAVvsMJP,opposed,12
351,AI,MDvsMIP/MJP,opposed,7
351,AI,FAVvsP,opposed,8
351,AI,FAVvsMJP,together,5
351,AI,MDvsMIP/MJP,together,4
351,AI,MDvsMIP/MJP,together,12
351,AI,FAVvsMJP,opposed,0
351,AI,FAVvsP,together,4
351,AI,FAVvsMJP,together,11
351,AI,FAVvsP,together,3
351,AI,MDvsMIP/MJP,opposed,9
352,AI,MDvsMIP/MJP,opposed,0
352,AI,FAVvsP,opposed,12
352,AI,FAVvsMJP,together,0
352,AI,FAVvsMJP,together,0
352,AI,MDvsMIP/MJP,opposed,0
352,AI,MDvsMIP/MJP,together,0
352,AI,FAVvsP,together,0
352,AI,MDvsMIP/MJP,together,0
352,AI,FAVvsMJP,opposed,12
352,AI,FAVvsMJP,opposed,12
352,AI,FAVvsP,opposed,12
352,AI,FAVvsP,together,0
353,AI,MDvsMIP/MJP,opposed,0
353,AI,FAVvsP,together,0
353,AI,FAVvsMJP,opposed,10
353,AI,FAVvsMJP,together,0
353,AI,MDvsMIP/MJP,opposed,6
353,AI,MDvsMIP/MJP,together,0
353,AI,FAVvsP,opposed,12
353,AI,FAVvsP,together,0
353,AI,FAVvsMJP,together,0
353,AI,MDvsMIP/MJP,together,0
353,AI,FAVvsP,opposed,10
353,AI,FAVvsMJP,opposed,12
354,Human,MDvsMIP/MJP,together,3
354,Human,MDvsMIP/MJP,opposed,2
354,Human,FAVvsMJP,opposed,7
354,Human,FAVvsMJP,together,4
354,Human,FAVvsMJP,opposed,7
354,Human,FAVvsP,opposed,2
354,Human,MDvsMIP/MJP,together,5
354,Human,FAVvsMJP,together,5
354,Human,FAVvsP,together,0
354,Human,FAVvsP,opposed,0
354,Human,FAVvsP,together,0
354,Human,MDvsMIP/MJP,opposed,0
355,Human,FAVvsP,together,0
355,Human,FAVvsMJP,opposed,4
355,Human,MDvsMIP/MJP,together,6
355,Human,FAVvsP,opposed,0
355,Human,MDvsMIP/MJP,opposed,2
355,Human,FAVvsMJP,together,5
355,Human,FAVvsMJP,opposed,12
355,Human,MDvsMIP/MJP,together,3
355,Human,FAVvsP,together,0
355,Human,FAVvsP,opposed,7
355,Human,FAVvsMJP,together,4
355,Human,MDvsMIP/MJP,opposed,6
356,Human,FAVvsMJP,together,1
356,Human,MDvsMIP/MJP,together,4
356,Human,FAVvsP,together,0
356,Human,FAVvsP,opposed,8
356,Human,FAVvsMJP,opposed,12
356,Human,MDvsMIP/MJP,opposed,0
356,Human,FAVvsP,opposed,11
356,Human,FAVvsMJP,opposed,5
356,Human,FAVvsMJP,together,5
356,Human,FAVvsP,together,0
356,Human,MDvsMIP/MJP,opposed,1
356,Human,MDvsMIP/MJP,together,1
357,Human,FAVvsMJP,opposed,1
357,Human,FAVvsP,together,8
357,Human,MDvsMIP/MJP,opposed,1
357,Human,FAVvsMJP,together,0
357,Human,FAVvsMJP,opposed,0
357,Human,FAVvsP,opposed,1
357,Human,MDvsMIP/MJP,together,4
357,Human,FAVvsP,together,1
357,Human,MDvsMIP/MJP,together,0
357,Human,MDvsMIP/MJP,opposed,0
357,Human,FAVvsMJP,together,2
357,Human,FAVvsP,opposed,7
358,Human,MDvsMIP/MJP,opposed,2
358,Human,FAVvsMJP,opposed,2
358,Human,MDvsMIP/MJP,together,8
358,Human,MDvsMIP/MJP,opposed,7
358,Human,FAVvsP,opposed,0
358,Human,FAVvsP,together,7
358,Human,FAVvsP,opposed,3
358,Human,FAVvsMJP,opposed,6
358,Human,MDvsMIP/MJP,together,4
358,Human,FAVvsMJP,together,6
358,Human,FAVvsMJP,together,5
358,Human,FAVvsP,together,2
359,Human,FAVvsP,together,1
359,Human,FAVvsMJP,opposed,6
359,Human,FAVvsMJP,together,0
359,Human,FAVvsMJP,together,6
359,Human,MDvsMIP/MJP,together,0
359,Human,FAVvsMJP,opposed,6
359,Human,FAVvsP,opposed,0
359,Human,FAVvsP,opposed,0
359,Human,FAVvsP,together,0
359,Human,MDvsMIP/MJP,opposed,0
359,Human,MDvsMIP/MJP,together,6
359,Human,MDvsMIP/MJP,opposed,6
360,Human,FAVvsMJP,together,3
360,Human,MDvsMIP/MJP,opposed,4
360,Human,FAVvsP,together,2
360,Human,FAVvsMJP,together,2
360,Human,FAVvsMJP,opposed,4
360,Human,MDvsMIP/MJP,together,9
360,Human,MDvsMIP/MJP,together,9
360,Human,FAVvsP,together,6
360,Human,MDvsMIP/MJP,opposed,2
360,Human,FAVvsP,opposed,2
360,Human,FAVvsP,opposed,4
360,Human,FAVvsMJP,opposed,1
361,Human,FAVvsP,opposed,12
361,Human,MDvsMIP/MJP,together,0
361,Human,FAVvsP,together,0
361,Human,MDvsMIP/MJP,opposed,0
361,Human,FAVvsP,opposed,12
361,Human,MDvsMIP/MJP,together,0
361,Human,MDvsMIP/MJP,opposed,0
361,Human,FAVvsMJP,together,0
361,Human,FAVvsMJP,opposed,12
361,Human,FAVvsMJP,together,0
361,Human,FAVvsP,together,0
361,Human,FAVvsMJP,opposed,12
362,Human,FAVvsP,opposed,4
362,Human,FAVvsMJP,opposed,8
