pid,group,matrix_name,condition,n,mean,sd,sem
435,Human,MDvsMIP/MJP,opposed,2,0,0,0
435,Human,FAVvsP,together,2,1.5,2.1213203435596424,1.4999999999999998
435,Human,FAVvsP,opposed,2,0,0,0
436,Human,FAVvsMJP,together,2,7.5,2.1213203435596424,1.4999999999999998
436,Human,FAVvsMJP,opposed,2,6,1.4142135623730951,1
436,Human,MDvsMIP/MJP,together,2,6.5,2.1213203435596424,1.4999999999999998
436,Human,MDvsMIP/MJP,opposed,2,7.5,3.5355339059327378,2.5
436,Human,FAVvsP,together,2,5.5,0.7071067811865476,0.5
436,Human,FAVvsP,opposed,2,2.5,3.5355339059327378,2.5
437,Human,FAVvsMJP,together,2,0,0,0
437,Human,FAVvsMJP,opposed,2,12,0,0
437,Human,MDvsMIP/MJP,together,2,0,0,0
437,Human,MDvsMIP/MJP,opposed,2,0,0,0
437,Human,FAVvsP,together,2,0,0,0
437,Human,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
438,Human,FAVvsMJP,together,2,10,1.4142135623730951,1
438,Human,FAVvsMJP,opposed,2,8.5,3.5355339059327378,2.5
438,Human,MDvsMIP/MJP,together,2,10,1.4142135623730951,1
438,Human,MDvsMIP/MJP,opposed,2,3,0,0
438,Human,FAVvsP,together,2,1,1.4142135623730951,1
438,Human,FAVvsP,opposed,2,5,5.656854249492381,4
439,Human,FAVvsMJP,together,2,0.5,0.7071067811865476,0.5
439,Human,FAVvsMJP,opposed,2,11.5,0.7071067811865476,0.5
439,Human,MDvsMIP/MJP,together,2,0,0,0
439,Human,MDvsMIP/MJP,opposed,2,0.5,0.7071067811865476,0.5
439,Human,FAVvsP,together,2,0.5,0.7071067811865476,0.5
439,Human,FAVvsP,opposed,2,10,2.8284271247461903,2
440,Human,FAVvsMJP,together,2,6,0,0
440,Human,FAVvsMJP,opposed,2,6,0,0
440,Human,MDvsMIP/MJP,together,2,5,1.4142135623730951,1
440,Human,MDvsMIP/MJP,opposed,2,4.5,0.7071067811865476,0.5
440,Human,FAVvsP,together,2,1,1.4142135623730951,1
440,Human,FAVvsP,opposed,2,0.5,0.7071067811865476,0.5
441,Human,FAVvsMJP,together,2,3,1.4142135623730951,1
441,Human,FAVvsMJP,opposed,2,9,0,0
441,Human,MDvsMIP/MJP,together,2,5,1.4142135623730951,1
441,Human,MDvsMIP/MJP,opposed,2,2.5,0.7071067811865476,0.5
441,Human,FAVvsP,together,2,4.5,2.1213203435596424,1.4999999999999998
441,Human,FAVvsP,opposed,2,6.5,2.1213203435596424,1.4999999999999998
442,Human,FAVvsMJP,together,2,6.5,0.7071067811865476,0.5
442,Human,FAVvsMJP,opposed,2,7,0,0
442,Human,MDvsMIP/MJP,together,2,5,0,0
442,Human,MDvsMIP/MJP,opposed,2,2.5,3.5355339059327378,2.5
442,Human,FAVvsP,together,2,0.5,0.7071067811865476,0.5
442,Human,FAVvsP,opposed,2,0,0,0
443,Human,FAVvsMJP,together,2,2,2.8284271247461903,2
443,Human,FAVvsMJP,opposed,2,10,2.8284271247461903,2
443,Human,MDvsMIP/MJP,together,2,0,0,0
443,Human,MDvsMIP/MJP,opposed,2,2.5,3.5355339059327378,2.5
443,Human,FAVvsP,together,2,5.5,0.7071067811865476,0.5
443,Human,FAVvsP,opposed,2,7.5,2.1213203435596424,1.4999999999999998
444,Human,FAVvsMJP,together,2,4,1.4142135623730951,1
444,Human,FAVvsMJP,opposed,2,7.5,2.1213203435596424,1.4999999999999998
444,Human,MDvsMIP/MJP,together,2,4.5,3.5355339059327378,2.5
444,Human,MDvsMIP/MJP,opposed,2,0.5,0.7071067811865476,0.5
444,Human,FAVvsP,together,2,0,0,0
444,Human,FAVvsP,opposed,2,9,4.242640687119285,2.9999999999999996
445,Human,FAVvsMJP,together,2,1.5,0.7071067811865476,0.5
445,Human,FAVvsMJP,opposed,2,6.5,2.1213203435596424,1.4999999999999998
445,Human,MDvsMIP/MJP,together,2,0,0,0
445,Human,MDvsMIP/MJP,opposed,2,3,0,0
445,Human,FAVvsP,together,2,1.5,0.7071067811865476,0.5
445,Human,FAVvsP,opposed,2,12,0,0
446,Human,FAVvsMJP,together,2,2,1.4142135623730951,1
446,Human,FAVvsMJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
446,Human,MDvsMIP/MJP,together,2,4,1.4142135623730951,1
446,Human,MDvsMIP/MJP,opposed,2,1.5,0.7071067811865476,0.5
446,Human,FAVvsP,together,2,3,1.4142135623730951,1
446,Human,FAVvsP,opposed,2,9.5,0.7071067811865476,0.5
447,Human,FAVvsMJP,together,2,3.5,2.1213203435596424,1.4999999999999998
447,Human,FAVvsMJP,opposed,2,9.5,3.5355339059327378,2.5
447,Human,MDvsMIP/MJP,together,2,2.5,0.7071067811865476,0.5
447,Human,MDvsMIP/MJP,opposed,2,1.5,0.7071067811865476,0.5
447,Human,FAVvsP,together,2,0,0,0
447,Human,FAVvsP,opposed,2,12,0,0
448,Human,FAVvsMJP,together,2,4,0,0
448,Human,FAVvsMJP,opposed,2,7,0,0
448,Human,MDvsMIP/MJP,together,2,1.5,0.7071067811865476,0.5
448,Human,MDvsMIP/MJP,opposed,2,2.5,0.7071067811865476,0.5
448,Human,FAVvsP,together,2,0,0,0
448,Human,FAVvsP,opposed,2,6.5,6.363961030678928,4.5
449,Human,FAVvsMJP,together,2,1,1.4142135623730951,1
449,Human,FAVvsMJP,opposed,2,9,2.8284271247461903,2
449,Human,MDvsMIP/MJP,together,2,1,1.4142135623730951,1
449,Human,MDvsMIP/MJP,opposed,2,0,0,0
449,Human,FAVvsP,together,2,0,0,0
449,Human,FAVvsP,opposed,2,8.5,4.949747468305833,3.4999999999999996
450,AI,FAVvsMJP,together,2,4.5,0.7071067811865476,0.5
450,AI,FAVvsMJP,opposed,2,6.5,0.7071067811865476,0.5
450,AI,MDvsMIP/MJP,together,2,0.5,0.7071067811865476,0.5
450,AI,MDvsMIP/MJP,opposed,2,0,0,0
450,AI,FAVvsP,together,2,1,1.4142135623730951,1
450,AI,FAVvsP,opposed,2,1,0,0
451,AI,FAVvsMJP,together,2,3.5,3.5355339059327378,2.5
451,AI,FAVvsMJP,opposed,2,8.5,0.7071067811865476,0.5
451,AI,MDvsMIP/MJP,together,2,4.5,2.1213203435596424,1.4999999999999998
451,AI,MDvsMIP/MJP,opposed,2,0,0,0
451,AI,FAVvsP,together,2,0,0,0
451,AI,FAVvsP,opposed,2,3,1.4142135623730951,1
452,AI,FAVvsMJP,together,2,1,1.4142135623730951,1
452,AI,FAVvsMJP,opposed,2,6,0,0
452,AI,MDvsMIP/MJP,together,2,4,2.8284271247461903,2
452,AI,MDvsMIP/MJP,opposed,2,6.5,0.7071067811865476,0.5
452,AI,FAVvsP,together,2,0,0,0
452,AI,FAVvsP,opposed,2,6.5,7.7781745930520225,5.499999999999999
453,AI,FAVvsMJP,together,2,3.5,2.1213203435596424,1.4999999999999998
453,AI,FAVvsMJP,opposed,2,11,1.4142135623730951,1
453,AI,MDvsMIP/MJP,together,2,0,0,0
453,AI,MDvsMIP/MJP,opposed,2,6,4.242640687119285,2.9999999999999996
453,AI,FAVvsP,together,2,4,5.656854249492381,4
453,AI,FAVvsP,opposed,2,11.5,0.7071067811865476,0.5
454,AI,FAVvsMJP,together,2,8.5,0.7071067811865476,0.5
454,AI,FAVvsMJP,opposed,2,6,2.8284271247461903,2
454,AI,MDvsMIP/MJP,together,2,4,1.4142135623730951,1
454,AI,MDvsMIP/MJP,opposed,2,4,0,0
454,AI,FAVvsP,together,2,5.5,2.1213203435596424,1.4999999999999998
454,AI,FAVvsP,opposed,2,6.5,3.5355339059327378,2.5
455,AI,FAVvsMJP,together,2,4,0,0
455,AI,FAVvsMJP,opposed,2,7,1.4142135623730951,1
455,AI,MDvsMIP/MJP,together,2,2.5,0.7071067811865476,0.5
455,AI,MDvsMIP/MJP,opposed,2,5.5,4.949747468305833,3.4999999999999996
455,AI,FAVvsP,together,2,0,0,0
455,AI,FAVvsP,opposed,2,4.5,0.7071067811865476,0.5
456,AI,FAVvsMJP,together,2,3,4.242640687119285,2.9999999999999996
456,AI,FAVvsMJP,opposed,2,9,4.242640687119285,2.9999999999999996
456,AI,MDvsMIP/MJP,together,2,4,2.8284271247461903,2
456,AI,MDvsMIP/MJP,opposed,2,3.5,2.1213203435596424,1.4999999999999998
456,AI,FAVvsP,together,2,0,0,0
456,AI,FAVvsP,opposed,2,0.5,0.7071067811865476,0.5
457,AI,FAVvsMJP,together,2,1,0,0
457,AI,FAVvsMJP,opposed,2,8,2.8284271247461903,2
457,AI,MDvsMIP/MJP,together,2,3,1.4142135623730951,1
457,AI,MDvsMIP/MJP,opposed,2,6.5,7.7781745930520225,5.499999999999999
457,AI,FAVvsP,together,2,4.5,6.363961030678928,4.5
457,AI,FAVvsP,opposed,2,9.5,3.5355339059327378,2.5
458,AI,FAVvsMJP,together,2,3.5,0.7071067811865476,0.5
458,AI,FAVvsMJP,opposed,2,5,0,0
458,AI,MDvsMIP/MJP,together,2,3.5,0.7071067811865476,0.5
458,AI,MDvsMIP/MJP,opposed,2,6,0,0
458,AI,FAVvsP,together,2,5.5,4.949747468305833,3.4999999999999996
458,AI,FAVvsP,opposed,2,2.5,3.5355339059327378,2.5
459,AI,FAVvsMJP,together,2,5.5,0.7071067811865476,0.5
459,AI,FAVvsMJP,opposed,2,11,1.4142135623730951,1
459,AI,MDvsMIP/MJP,together,2,4.5,0.7071067811865476,0.5
459,AI,MDvsMIP/MJP,opposed,2,4.5,0.7071067811865476,0.5
459,AI,FAVvsP,together,2,0,0,0
459,AI,FAVvsP,opposed,2,1.5,0.7071067811865476,0.5
460,AI,FAVvsMJP,together,2,6,0,0
460,AI,FAVvsMJP,opposed,2,6,0,0
460,AI,MDvsMIP/MJP,together,2,6,0,0
460,AI,MDvsMIP/MJP,opposed,2,6,0,0
460,AI,FAVvsP,together,2,0,0,0
460,AI,FAVvsP,opposed,2,0,0,0
461,AI,FAVvsMJP,together,2,5.5,0.7071067811865476,0.5
461,AI,FAVvsMJP,opposed,2,6,0,0
461,AI,MDvsMIP/MJP,together,2,6.5,0.7071067811865476,0.5
461,AI,MDvsMIP/MJP,opposed,2,6,4.242640687119285,2.9999999999999996
461,AI,FAVvsP,together,2,6.5,7.7781745930520225,5.499999999999999
461,AI,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
462,AI,FAVvsMJP,together,2,2,1.4142135623730951,1
462,AI,FAVvsMJP,opposed,2,10,2.8284271247461903,2
462,AI,MDvsMIP/MJP,together,2,3.5,2.1213203435596424,1.4999999999999998
462,AI,MDvsMIP/MJP,opposed,2,10,2.8284271247461903,2
462,AI,FAVvsP,together,2,0,0,0
462,AI,FAVvsP,opposed,2,9.5,3.5355339059327378,2.5
463,AI,FAVvsMJP,together,2,6,8.48528137423857,5.999999999999999
463,AI,FAVvsMJP,opposed,2,6,8.48528137423857,5.999999999999999
463,AI,MDvsMIP/MJP,together,2,3.5,4.949747468305833,3.4999999999999996
463,AI,MDvsMIP/MJP,opposed,2,6,8.48528137423857,5.999999999999999
463,AI,FAVvsP,together,2,6,8.48528137423857,5.999999999999999
463,AI,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
464,AI,FAVvsMJP,together,2,12,0,0
464,AI,FAVvsMJP,opposed,2,9.5,3.5355339059327378,2.5
464,AI,MDvsMIP/MJP,together,2,12,0,0
464,AI,MDvsMIP/MJP,opposed,2,12,0,0
464,AI,FAVvsP,together,2,6,8.48528137423857,5.999999999999999
464,AI,FAVvsP,opposed,2,0,0,0
465,AI,FAVvsMJP,together,2,0,0,0
465,AI,FAVvsMJP,opposed,2,12,0,0
465,AI,MDvsMIP/MJP,together,2,0,0,0
465,AI,MDvsMIP/MJP,opposed,2,2.5,3.5355339059327378,2.5
465,AI,FAVvsP,together,2,1,0,0
465,AI,FAVvsP,opposed,2,12,0,0
466,AI,FAVvsMJP,together,2,8,1.4142135623730951,1
466,AI,FAVvsMJP,opposed,2,5,2.8284271247461903,2
466,AI,MDvsMIP/MJP,together,2,8.5,0.7071067811865476,0.5
466,AI,MDvsMIP/MJP,opposed,2,10,0,0
466,AI,FAVvsP,together,2,9.5,0.7071067811865476,0.5
466,AI,FAVvsP,opposed,2,0.5,0.7071067811865476,0.5
467,AI,FAVvsMJP,together,2,5,7.0710678118654755,5
467,AI,FAVvsMJP,opposed,2,4.5,0.7071067811865476,0.5
467,AI,MDvsMIP/MJP,together,2,5,1.4142135623730951,1
467,AI,MDvsMIP/MJP,opposed,2,5.5,0.7071067811865476,0.5
467,AI,FAVvsP,together,2,9.5,3.5355339059327378,2.5
467,AI,FAVvsP,opposed,2,5.5,2.1213203435596424,1.4999999999999998
468,AI,FAVvsMJP,together,2,0,0,0
468,AI,FAVvsMJP,opposed,2,6.5,7.7781745930520225,5.499999999999999
468,AI,MDvsMIP/MJP,together,2,0,0,0
468,AI,MDvsMIP/MJP,opposed,2,4.5,6.363961030678928,4.5
468,AI,FAVvsP,together,2,12,0,0
468,AI,FAVvsP,opposed,2,10.5,2.1213203435596424,1.4999999999999998
469,AI,FAVvsMJP,together,2,7.5,0.7071067811865476,0.5
469,AI,FAVvsMJP,opposed,2,2,1.4142135623730951,1
469,AI,MDvsMIP/MJP,together,2,9.5,0.7071067811865476,0.5
469,AI,MDvsMIP/MJP,opposed,2,2.5,2.1213203435596424,1.4999999999999998
469,AI,FAVvsP,together,2,5.5,2.1213203435596424,1.4999999999999998
469,AI,FAVvsP,opposed,2,7.5,3.5355339059327378,2.5
470,AI,FAVvsMJP,together,2,0,0,0
470,AI,FAVvsMJP,opposed,2,12,0,0
470,AI,MDvsMIP/MJP,together,2,0,0,0
470,AI,MDvsMIP/MJP,opposed,2,0,0,0
470,AI,FAVvsP,together,2,0,0,0
470,AI,FAVvsP,opposed,2,12,0,0
471,AI,FAVvsMJP,together,2,5.5,0.7071067811865476,0.5
471,AI,FAVvsMJP,opposed,2,9.5,3.5355339059327378,2.5
471,AI,MDvsMIP/MJP,together,2,4,5.656854249492381,4
471,AI,MDvsMIP/MJP,opposed,2,5,1.4142135623730951,1
471,AI,FAVvsP,together,2,6.5,7.7781745930520225,5.499999999999999
471,AI,FAVvsP,opposed,2,9.5,0.7071067811865476,0.5
472,AI,FAVvsMJP,together,2,3,4.242640687119285,2.9999999999999996
472,AI,FAVvsMJP,opposed,2,12,0,0
472,AI,MDvsMIP/MJP,together,2,0,0,0
472,AI,MDvsMIP/MJP,opposed,2,0,0,0
472,AI,FAVvsP,together,2,0,0,0
472,AI,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
473,AI,FAVvsMJP,together,2,1.5,0.7071067811865476,0.5
473,AI,FAVvsMJP,opposed,2,7,7.0710678118654755,5
473,AI,MDvsMIP/MJP,together,2,0,0,0
473,AI,MDvsMIP/MJP,opposed,2,10,2.8284271247461903,2
473,AI,FAVvsP,together,2,0,0,0
473,AI,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
474,AI,FAVvsMJP,together,2,6,0,0
474,AI,FAVvsMJP,opposed,2,9,4.242640687119285,2.9999999999999996
474,AI,MDvsMIP/MJP,together,2,5,1.4142135623730951,1
474,AI,MDvsMIP/MJP,opposed,2,7,1.4142135623730951,1
474,AI,FAVvsP,together,2,0,0,0
474,AI,FAVvsP,opposed,2,0,0,0
475,AI,FAVvsMJP,together,2,6,0,0
475,AI,FAVvsMJP,opposed,2,4.5,2.1213203435596424,1.4999999999999998
475,AI,MDvsMIP/MJP,together,2,6,0,0
475,AI,MDvsMIP/MJP,opposed,2,6,0,0
475,AI,FAVvsP,together,2,0,0,0
475,AI,FAVvsP,opposed,2,0,0,0
476,AI,FAVvsMJP,together,2,3,2.8284271247461903,2
476,AI,FAVvsMJP,opposed,2,10.5,0.7071067811865476,0.5
476,AI,MDvsMIP/MJP,together,2,1.5,0.7071067811865476,0.5
476,AI,MDvsMIP/MJP,opposed,2,1.5,0.7071067811865476,0.5
476,AI,FAVvsP,together,2,1,0,0
476,AI,FAVvsP,opposed,2,9.5,0.7071067811865476,0.5
477,AI,FAVvsMJP,together,2,5.5,3.5355339059327378,2.5
477,AI,FAVvsMJP,opposed,2,1.5,2.1213203435596424,1.4999999999999998
477,AI,MDvsMIP/MJP,together,2,8.5,0.7071067811865476,0.5
477,AI,MDvsMIP/MJP,opposed,2,1.5,0.7071067811865476,0.5
477,AI,FAVvsP,together,2,7,1.4142135623730951,1
477,AI,FAVvsP,opposed,2,1,1.4142135623730951,1
478,AI,FAVvsMJP,together,2,3,0,0
478,AI,FAVvsMJP,opposed,2,7,0,0
478,AI,MDvsMIP/MJP,together,2,2.5,3.5355339059327378,2.5
478,AI,MDvsMIP/MJP,opposed,2,6,2.8284271247461903,2
478,AI,FAVvsP,together,2,0,0,0
478,AI,FAVvsP,opposed,2,7.5,4.949747468305833,3.4999999999999996
479,AI,FAVvsMJP,together,2,2.5,0.7071067811865476,0.5
479,AI,FAVvsMJP,opposed,2,5.5,0.7071067811865476,0.5
479,AI,MDvsMIP/MJP,together,2,2.5,0.7071067811865476,0.5
479,AI,MDvsMIP/MJP,opposed,2,4,2.8284271247461903,2
479,AI,FAVvsP,together,2,0,0,0
479,AI,FAVvsP,opposed,2,1.5,2.1213203435596424,1.4999999999999998
480,AI,FAVvsMJP,together,2,1,1.4142135623730951,1
480,AI,FAVvsMJP,opposed,2,7.5,6.363961030678928,4.5
480,AI,MDvsMIP/MJP,together,2,2,0,0
480,AI,MDvsMIP/MJP,opposed,2,0,0,0
480,AI,FAVvsP,together,2,1.5,0.7071067811865476,0.5
480,AI,FAVvsP,opposed,2,8,5.656854249492381,4
481,AI,FAVvsMJP,together,2,4.5,3.5355339059327378,2.5
481,AI,FAVvsMJP,opposed,2,7,0,0
481,AI,MDvsMIP/MJP,together,2,3,2.8284271247461903,2
481,AI,MDvsMIP/MJP,opposed,2,9.5,0.7071067811865476,0.5
481,AI,FAVvsP,together,2,0.5,0.7071067811865476,0.5
481,AI,FAVvsP,opposed,2,8,5.656854249492381,4
482,AI,FAVvsMJP,together,2,6.5,3.5355339059327378,2.5
482,AI,FAVvsMJP,opposed,2,4.5,0.7071067811865476,0.5
482,AI,MDvsMIP/MJP,together,2,5.5,2.1213203435596424,1.4999999999999998
482,AI,MDvsMIP/MJP,opposed,2,6.5,2.1213203435596424,1.4999999999999998
482,AI,FAVvsP,together,2,7,1.4142135623730951,1
482,AI,FAVvsP,opposed,2,9,1.4142135623730951,1
483,AI,FAVvsMJP,together,2,7,1.4142135623730951,1
483,AI,FAVvsMJP,opposed,2,12,0,0
483,AI,MDvsMIP/MJP,together,2,1,1.4142135623730951,1
483,AI,MDvsMIP/MJP,opposed,2,1,1.4142135623730951,1
483,AI,FAVvsP,together,2,0,0,0
483,AI,FAVvsP,opposed,2,2.5,3.5355339059327378,2.5
484,AI,FAVvsMJP,together,2,0,0,0
484,AI,FAVvsMJP,opposed,2,9.5,3.5355339059327378,2.5
484,AI,MDvsMIP/MJP,together,2,0,0,0
484,AI,MDvsMIP/MJP,opposed,2,1,1.4142135623730951,1
484,AI,FAVvsP,together,2,0,0,0
484,AI,FAVvsP,opposed,2,8,5.656854249492381,4
485,AI,FAVvsMJP,together,2,2.5,3.5355339059327378,2.5
485,AI,FAVvsMJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
485,AI,MDvsMIP/MJP,together,2,1.5,2.1213203435596424,1.4999999999999998
485,AI,MDvsMIP/MJP,opposed,2,12,0,0
485,AI,FAVvsP,together,2,0,0,0
485,AI,FAVvsP,opposed,2,8.5,4.949747468305833,3.4999999999999996
486,AI,FAVvsMJP,together,2,3.5,2.1213203435596424,1.4999999999999998
486,AI,FAVvsMJP,opposed,2,6,1.4142135623730951,1
486,AI,MDvsMIP/MJP,together,2,4,2.8284271247461903,2
486,AI,MDvsMIP/MJP,opposed,2,8.5,0.7071067811865476,0.5
486,AI,FAVvsP,together,2,0,0,0
486,AI,FAVvsP,opposed,2,3,0,0
487,AI,FAVvsMJP,together,2,1,0,0
487,AI,FAVvsMJP,opposed,2,6,0,0
487,AI,MDvsMIP/MJP,together,2,0,0,0
487,AI,MDvsMIP/MJP,opposed,2,4.5,0.7071067811865476,0.5
487,AI,FAVvsP,together,2,5,1.4142135623730951,1
487,AI,FAVvsP,opposed,2,9,4.242640687119285,2.9999999999999996
488,AI,FAVvsMJP,together,2,10,0,0
488,AI,FAVvsMJP,opposed,2,7.5,0.7071067811865476,0.5
488,AI,MDvsMIP/MJP,together,2,4,5.656854249492381,4
488,AI,MDvsMIP/MJP,opposed,2,3.5,0.7071067811865476,0.5
488,AI,FAVvsP,together,2,8.5,2.1213203435596424,1.4999999999999998
488,AI,FAVvsP,opposed,2,4.5,0.7071067811865476,0.5
489,AI,FAVvsMJP,together,2,5,1.4142135623730951,1
489,AI,FAVvsMJP,opposed,2,9,4.242640687119285,2.9999999999999996
489,AI,MDvsMIP/MJP,together,2,0,0,0
489,AI,MDvsMIP/MJP,opposed,2,3,4.242640687119285,2.9999999999999996
489,AI,FAVvsP,together,2,0,0,0
489,AI,FAVvsP,opposed,2,6.5,7.7781745930520225,5.499999999999999
490,AI,FAVvsMJP,together,2,0,0,0
490,AI,FAVvsMJP,opposed,2,12,0,0
490,AI,MDvsMIP/MJP,together,2,0,0,0
490,AI,MDvsMIP/MJP,opposed,2,0,0,0
490,AI,FAVvsP,together,2,0,0,0
490,AI,FAVvsP,opposed,2,12,0,0
491,AI,FAVvsMJP,together,2,0,0,0
491,AI,FAVvsMJP,opposed,2,9.5,3.5355339059327378,2.5
491,AI,MDvsMIP/MJP,together,2,1,1.4142135623730951,1
491,AI,MDvsMIP/MJP,opposed,2,6,0,0
491,AI,FAVvsP,together,2,0,0,0
491,AI,FAVvsP,opposed,2,10.5,2.1213203435596424,1.4999999999999998
492,AI,FAVvsMJP,together,2,0,0,0
492,AI,FAVvsMJP,opposed,2,12,0,0
492,AI,MDvsMIP/MJP,together,2,0,0,0
492,AI,MDvsMIP/MJP,opposed,2,0,0,0
492,AI,FAVvsP,together,2,0,0,0
492,AI,FAVvsP,opposed,2,12,0,0
493,AI,FAVvsMJP,together,2,8.5,3.5355339059327378,2.5
493,AI,FAVvsMJP,opposed,2,3,2.8284271247461903,2
493,AI,MDvsMIP/MJP,together,2,5,0,0
493,AI,MDvsMIP/MJP,opposed,2,8,1.4142135623730951,1
493,AI,FAVvsP,together,2,6,0,0
493,AI,FAVvsP,opposed,2,1.5,0.7071067811865476,0.5
494,AI,FAVvsMJP,together,2,5,1.4142135623730951,1
494,AI,FAVvsMJP,opposed,2,5.5,0.7071067811865476,0.5
494,AI,MDvsMIP/MJP,together,2,0,0,0
494,AI,MDvsMIP/MJP,opposed,2,0,0,0
494,AI,FAVvsP,together,2,0,0,0
494,AI,FAVvsP,opposed,2,1.5,0.7071067811865476,0.5
495,AI,FAVvsMJP,together,2,6,2.8284271247461903,2
495,AI,FAVvsMJP,opposed,2,8.5,4.949747468305833,3.4999999999999996
495,AI,MDvsMIP/MJP,together,2,5.5,0.7071067811865476,0.5
495,AI,MDvsMIP/MJP,opposed,2,3.5,3.5355339059327378,2.5
495,AI,FAVvsP,together,2,3,4.242640687119285,2.9999999999999996
495,AI,FAVvsP,opposed,2,4,0,0
496,AI,FAVvsMJP,together,2,5.5,4.949747468305833,3.4999999999999996
496,AI,FAVvsMJP,opposed,2,7,2.8284271247461903,2
496,AI,MDvsMIP/MJP,together,2,7.5,6.363961030678928,4.5
496,AI,MDvsMIP/MJP,opposed,2,4.5,6.363961030678928,4.5
496,AI,FAVvsP,together,2,10,2.8284271247461903,2
496,AI,FAVvsP,opposed,2,7,0,0
497,AI,FAVvsMJP,together,2,8,0,0
497,AI,FAVvsMJP,opposed,2,0,0,0
497,AI,MDvsMIP/MJP,together,2,10,1.4142135623730951,1
497,AI,MDvsMIP/MJP,opposed,2,7.5,0.7071067811865476,0.5
497,AI,FAVvsP,together,2,9,4.242640687119285,2.9999999999999996
497,AI,FAVvsP,opposed,2,0,0,0
498,AI,FAVvsMJP,together,2,9.5,0.7071067811865476,0.5
498,AI,FAVvsMJP,opposed,2,8,1.4142135623730951,1
498,AI,MDvsMIP/MJP,together,2,6.5,2.1213203435596424,1.4999999999999998
498,AI,MDvsMIP/MJP,opposed,2,8,0,0
498,AI,FAVvsP,together,2,7.5,0.7071067811865476,0.5
498,AI,FAVvsP,opposed,2,6.5,3.5355339059327378,2.5
499,AI,FAVvsMJP,together,2,0,0,0
499,AI,FAVvsMJP,opposed,2,12,0,0
499,AI,MDvsMIP/MJP,together,2,0,0,0
499,AI,MDvsMIP/MJP,opposed,2,12,0,0
499,AI,FAVvsP,together,2,0,0,0
499,AI,FAVvsP,opposed,2,12,0,0
500,AI,FAVvsMJP,together,2,0,0,0
500,AI,FAVvsMJP,opposed,2,5.5,2.1213203435596424,1.4999999999999998
500,AI,MDvsMIP/MJP,together,2,9,0,0
500,AI,MDvsMIP/MJP,opposed,2,2.5,3.5355339059327378,2.5
500,AI,FAVvsP,together,2,5.5,2.1213203435596424,1.4999999999999998
500,AI,FAVvsP,opposed,2,2.5,3.5355339059327378,2.5
